t(s)	x(m)	v(m/s)
0.0008406	0.00077006	0.736649
0.0008409	0.000770281	0.736419
0.0008412	0.000770502	0.736189
0.0008415	0.000770723	0.735959
0.0008418	0.000770944	0.735729
0.0008421	0.000771164	0.735499
0.0008424	0.000771385	0.735268
0.0008427	0.000771606	0.735038
0.000843	0.000771826	0.734807
0.0008433	0.000772046	0.734576
0.0008436	0.000772267	0.734345
0.0008439	0.000772487	0.734114
0.0008442	0.000772707	0.733883
0.0008445	0.000772927	0.733652
0.0008448	0.000773147	0.73342
0.0008451	0.000773367	0.733189
0.0008454	0.000773587	0.732957
0.0008457	0.000773807	0.732725
0.000846	0.000774027	0.732493
0.0008463	0.000774247	0.732261
0.0008466	0.000774466	0.732029
0.0008469	0.000774686	0.731796
0.0008472	0.000774905	0.731564
0.0008475	0.000775125	0.731331
0.0008478	0.000775344	0.731098
0.0008481	0.000775563	0.730865
0.0008484	0.000775783	0.730632
0.0008487	0.000776002	0.730399
0.000849	0.000776221	0.730165
0.0008493	0.00077644	0.729932
0.0008496	0.000776659	0.729698
0.0008499	0.000776878	0.729465
0.0008502	0.000777097	0.729231
0.0008505	0.000777315	0.728997
0.0008508	0.000777534	0.728762
0.0008511	0.000777753	0.728528
0.0008514	0.000777971	0.728294
0.0008517	0.00077819	0.728059
0.000852	0.000778408	0.727824
0.0008523	0.000778626	0.72759
0.0008526	0.000778845	0.727355
0.0008529	0.000779063	0.72712
0.0008532	0.000779281	0.726884
0.0008535	0.000779499	0.726649
0.0008538	0.000779717	0.726413
0.0008541	0.000779935	0.726178
0.0008544	0.000780152	0.725942
0.0008547	0.00078037	0.725706
0.000855	0.000780588	0.72547
0.0008553	0.000780805	0.725234
0.0008556	0.000781023	0.724997
0.0008559	0.00078124	0.724761
0.0008562	0.000781458	0.724524
0.0008565	0.000781675	0.724288
0.0008568	0.000781892	0.724051
0.0008571	0.00078211	0.723814
0.0008574	0.000782327	0.723577
0.0008577	0.000782544	0.723339
0.000858	0.000782761	0.723102
0.0008583	0.000782978	0.722864
0.0008586	0.000783194	0.722627
0.0008589	0.000783411	0.722389
0.0008592	0.000783628	0.722151
0.0008595	0.000783845	0.721913
0.0008598	0.000784061	0.721675
0.0008601	0.000784278	0.721436
0.0008604	0.000784494	0.721198
0.0008607	0.00078471	0.720959
0.000861	0.000784926	0.72072
0.0008613	0.000785143	0.720482
0.0008616	0.000785359	0.720243
0.0008619	0.000785575	0.720003
0.0008622	0.000785791	0.719764
0.0008625	0.000786007	0.719525
0.0008628	0.000786222	0.719285
0.0008631	0.000786438	0.719045
0.0008634	0.000786654	0.718806
0.0008637	0.00078687	0.718566
0.000864	0.000787085	0.718326
0.0008643	0.000787301	0.718085
0.0008646	0.000787516	0.717845
0.0008649	0.000787731	0.717604
0.0008652	0.000787946	0.717364
0.0008655	0.000788162	0.717123
0.0008658	0.000788377	0.716882
0.0008661	0.000788592	0.716641
0.0008664	0.000788807	0.7164
0.0008667	0.000789022	0.716159
0.000867	0.000789236	0.715917
0.0008673	0.000789451	0.715675
0.0008676	0.000789666	0.715434
0.0008679	0.00078988	0.715192
0.0008682	0.000790095	0.71495
0.0008685	0.000790309	0.714708
0.0008688	0.000790524	0.714465
0.0008691	0.000790738	0.714223
0.0008694	0.000790952	0.713981
0.0008697	0.000791166	0.713738
0.00087	0.000791381	0.713495
0.0008703	0.000791595	0.713252
0.0008706	0.000791809	0.713009
0.0008709	0.000792022	0.712766
0.0008712	0.000792236	0.712523
0.0008715	0.00079245	0.712279
0.0008718	0.000792664	0.712035
0.0008721	0.000792877	0.711792
0.0008724	0.000793091	0.711548
0.0008727	0.000793304	0.711304
0.000873	0.000793517	0.71106
0.0008733	0.000793731	0.710815
0.0008736	0.000793944	0.710571
0.0008739	0.000794157	0.710326
0.0008742	0.00079437	0.710082
0.0008745	0.000794583	0.709837
0.0008748	0.000794796	0.709592
0.0008751	0.000795009	0.709347
0.0008754	0.000795222	0.709101
0.0008757	0.000795434	0.708856
0.000876	0.000795647	0.708611
0.0008763	0.000795859	0.708365
0.0008766	0.000796072	0.708119
0.0008769	0.000796284	0.707873
0.0008772	0.000796497	0.707627
0.0008775	0.000796709	0.707381
0.0008778	0.000796921	0.707135
0.0008781	0.000797133	0.706888
0.0008784	0.000797345	0.706642
0.0008787	0.000797557	0.706395
0.000879	0.000797769	0.706148
0.0008793	0.000797981	0.705901
0.0008796	0.000798193	0.705654
0.0008799	0.000798404	0.705407
0.0008802	0.000798616	0.705159
0.0008805	0.000798827	0.704912
0.0008808	0.000799039	0.704664
0.0008811	0.00079925	0.704416
0.0008814	0.000799461	0.704168
0.0008817	0.000799673	0.70392
0.000882	0.000799884	0.703672
0.0008823	0.000800095	0.703424
0.0008826	0.000800306	0.703175
0.0008829	0.000800517	0.702927
0.0008832	0.000800728	0.702678
0.0008835	0.000800938	0.702429
0.0008838	0.000801149	0.70218
0.0008841	0.00080136	0.701931
0.0008844	0.00080157	0.701682
0.0008847	0.000801781	0.701432
0.000885	0.000801991	0.701183
0.0008853	0.000802201	0.700933
0.0008856	0.000802412	0.700683
0.0008859	0.000802622	0.700433
0.0008862	0.000802832	0.700183
0.0008865	0.000803042	0.699933
0.0008868	0.000803252	0.699682
0.0008871	0.000803462	0.699432
0.0008874	0.000803671	0.699181
0.0008877	0.000803881	0.69893
0.000888	0.000804091	0.698679
0.0008883	0.0008043	0.698428
0.0008886	0.00080451	0.698177
0.0008889	0.000804719	0.697926
0.0008892	0.000804929	0.697674
0.0008895	0.000805138	0.697423
0.0008898	0.000805347	0.697171
0.0008901	0.000805556	0.696919
0.0008904	0.000805765	0.696667
0.0008907	0.000805974	0.696415
0.000891	0.000806183	0.696163
0.0008913	0.000806392	0.69591
0.0008916	0.000806601	0.695658
0.0008919	0.000806809	0.695405
0.0008922	0.000807018	0.695152
0.0008925	0.000807226	0.6949
0.0008928	0.000807435	0.694646
0.0008931	0.000807643	0.694393
0.0008934	0.000807851	0.69414
0.0008937	0.00080806	0.693886
0.000894	0.000808268	0.693633
0.0008943	0.000808476	0.693379
0.0008946	0.000808684	0.693125
0.0008949	0.000808892	0.692871
0.0008952	0.0008091	0.692617
0.0008955	0.000809307	0.692363
0.0008958	0.000809515	0.692108
0.0008961	0.000809723	0.691854
0.0008964	0.00080993	0.691599
0.0008967	0.000810138	0.691344
0.000897	0.000810345	0.691089
0.0008973	0.000810552	0.690834
0.0008976	0.000810759	0.690579
0.0008979	0.000810967	0.690323
0.0008982	0.000811174	0.690068
0.0008985	0.000811381	0.689812
0.0008988	0.000811587	0.689557
0.0008991	0.000811794	0.689301
0.0008994	0.000812001	0.689045
0.0008997	0.000812208	0.688788
0.0009	0.000812414	0.688532
0.0009003	0.000812621	0.688276
0.0009006	0.000812827	0.688019
0.0009009	0.000813034	0.687762
0.0009012	0.00081324	0.687505
0.0009015	0.000813446	0.687248
0.0009018	0.000813652	0.686991
0.0009021	0.000813858	0.686734
0.0009024	0.000814064	0.686477
0.0009027	0.00081427	0.686219
0.000903	0.000814476	0.685962
0.0009033	0.000814682	0.685704
0.0009036	0.000814888	0.685446
0.0009039	0.000815093	0.685188
0.0009042	0.000815299	0.684929
0.0009045	0.000815504	0.684671
0.0009048	0.000815709	0.684413
0.0009051	0.000815915	0.684154
0.0009054	0.00081612	0.683895
0.0009057	0.000816325	0.683636
0.000906	0.00081653	0.683377
0.0009063	0.000816735	0.683118
0.0009066	0.00081694	0.682859
0.0009069	0.000817145	0.6826
0.0009072	0.00081735	0.68234
0.0009075	0.000817554	0.68208
0.0009078	0.000817759	0.681821
0.0009081	0.000817963	0.681561
0.0009084	0.000818168	0.6813
0.0009087	0.000818372	0.68104
0.000909	0.000818576	0.68078
0.0009093	0.000818781	0.680519
0.0009096	0.000818985	0.680259
0.0009099	0.000819189	0.679998
0.0009102	0.000819393	0.679737
0.0009105	0.000819597	0.679476
0.0009108	0.0008198	0.679215
0.0009111	0.000820004	0.678954
0.0009114	0.000820208	0.678692
0.0009117	0.000820411	0.678431
0.000912	0.000820615	0.678169
0.0009123	0.000820818	0.677907
0.0009126	0.000821022	0.677645
0.0009129	0.000821225	0.677383
0.0009132	0.000821428	0.677121
0.0009135	0.000821631	0.676858
0.0009138	0.000821834	0.676596
0.0009141	0.000822037	0.676333
0.0009144	0.00082224	0.67607
0.0009147	0.000822443	0.675807
0.000915	0.000822645	0.675544
0.0009153	0.000822848	0.675281
0.0009156	0.000823051	0.675018
0.0009159	0.000823253	0.674754
0.0009162	0.000823455	0.674491
0.0009165	0.000823658	0.674227
0.0009168	0.00082386	0.673963
0.0009171	0.000824062	0.673699
0.0009174	0.000824264	0.673435
0.0009177	0.000824466	0.673171
0.000918	0.000824668	0.672906
0.0009183	0.00082487	0.672642
0.0009186	0.000825072	0.672377
0.0009189	0.000825273	0.672112
0.0009192	0.000825475	0.671847
0.0009195	0.000825676	0.671582
0.0009198	0.000825878	0.671317
0.0009201	0.000826079	0.671052
0.0009204	0.00082628	0.670786
0.0009207	0.000826482	0.670521
0.000921	0.000826683	0.670255
0.0009213	0.000826884	0.669989
0.0009216	0.000827085	0.669723
0.0009219	0.000827286	0.669457
0.0009222	0.000827486	0.669191
0.0009225	0.000827687	0.668924
0.0009228	0.000827888	0.668658
0.0009231	0.000828088	0.668391
0.0009234	0.000828289	0.668124
0.0009237	0.000828489	0.667857
0.000924	0.00082869	0.66759
0.0009243	0.00082889	0.667323
0.0009246	0.00082909	0.667056
0.0009249	0.00082929	0.666788
0.0009252	0.00082949	0.666521
0.0009255	0.00082969	0.666253
0.0009258	0.00082989	0.665985
0.0009261	0.00083009	0.665717
0.0009264	0.000830289	0.665449
0.0009267	0.000830489	0.66518
0.000927	0.000830688	0.664912
0.0009273	0.000830888	0.664643
0.0009276	0.000831087	0.664375
0.0009279	0.000831286	0.664106
0.0009282	0.000831486	0.663837
0.0009285	0.000831685	0.663568
0.0009288	0.000831884	0.663299
0.0009291	0.000832083	0.663029
0.0009294	0.000832281	0.66276
0.0009297	0.00083248	0.66249
0.00093	0.000832679	0.66222
0.0009303	0.000832878	0.66195
0.0009306	0.000833076	0.66168
0.0009309	0.000833275	0.66141
0.0009312	0.000833473	0.66114
0.0009315	0.000833671	0.66087
0.0009318	0.00083387	0.660599
0.0009321	0.000834068	0.660328
0.0009324	0.000834266	0.660057
0.0009327	0.000834464	0.659786
0.000933	0.000834662	0.659515
0.0009333	0.000834859	0.659244
0.0009336	0.000835057	0.658973
0.0009339	0.000835255	0.658701
0.0009342	0.000835452	0.65843
0.0009345	0.00083565	0.658158
0.0009348	0.000835847	0.657886
0.0009351	0.000836045	0.657614
0.0009354	0.000836242	0.657342
0.0009357	0.000836439	0.65707
0.000936	0.000836636	0.656797
0.0009363	0.000836833	0.656525
0.0009366	0.00083703	0.656252
0.0009369	0.000837227	0.655979
0.0009372	0.000837424	0.655706
0.0009375	0.00083762	0.655433
0.0009378	0.000837817	0.65516
0.0009381	0.000838013	0.654886
0.0009384	0.00083821	0.654613
0.0009387	0.000838406	0.654339
0.000939	0.000838602	0.654065
0.0009393	0.000838799	0.653792
0.0009396	0.000838995	0.653517
0.0009399	0.000839191	0.653243
0.0009402	0.000839387	0.652969
0.0009405	0.000839582	0.652695
0.0009408	0.000839778	0.65242
0.0009411	0.000839974	0.652145
0.0009414	0.000840169	0.651871
0.0009417	0.000840365	0.651596
0.000942	0.00084056	0.65132
