t(s)	x(m)	v(m/s)
0.0012171	0.00119065	0.0890439
0.0012174	0.00119068	0.0884127
0.0012177	0.00119071	0.0877816
0.001218	0.00119073	0.0871506
0.0012183	0.00119076	0.0865199
0.0012186	0.00119079	0.0858893
0.0012189	0.00119081	0.0852588
0.0012192	0.00119084	0.0846285
0.0012195	0.00119086	0.0839984
0.0012198	0.00119089	0.0833684
0.0012201	0.00119091	0.0827386
0.0012204	0.00119094	0.082109
0.0012207	0.00119096	0.0814795
0.001221	0.00119099	0.0808502
0.0012213	0.00119101	0.080221
0.0012216	0.00119103	0.079592
0.0012219	0.00119106	0.0789632
0.0012222	0.00119108	0.0783345
0.0012225	0.0011911	0.077706
0.0012228	0.00119113	0.0770777
0.0012231	0.00119115	0.0764495
0.0012234	0.00119117	0.0758215
0.0012237	0.0011912	0.0751937
0.001224	0.00119122	0.074566
0.0012243	0.00119124	0.0739385
0.0012246	0.00119126	0.0733112
0.0012249	0.00119129	0.072684
0.0012252	0.00119131	0.0720571
0.0012255	0.00119133	0.0714302
0.0012258	0.00119135	0.0708036
0.0012261	0.00119137	0.0701771
0.0012264	0.00119139	0.0695508
0.0012267	0.00119141	0.0689247
0.001227	0.00119143	0.0682987
0.0012273	0.00119145	0.0676729
0.0012276	0.00119147	0.0670473
0.0012279	0.00119149	0.0664218
0.0012282	0.00119151	0.0657966
0.0012285	0.00119153	0.0651715
0.0012288	0.00119155	0.0645465
0.0012291	0.00119157	0.0639218
0.0012294	0.00119159	0.0632972
0.0012297	0.00119161	0.0626728
0.00123	0.00119163	0.0620486
0.0012303	0.00119165	0.0614246
0.0012306	0.00119167	0.0608007
0.0012309	0.00119168	0.060177
0.0012312	0.0011917	0.0595535
0.0012315	0.00119172	0.0589302
0.0012318	0.00119174	0.0583071
0.0012321	0.00119175	0.0576841
0.0012324	0.00119177	0.0570613
0.0012327	0.00119179	0.0564387
0.001233	0.00119181	0.0558163
0.0012333	0.00119182	0.055194
0.0012336	0.00119184	0.054572
0.0012339	0.00119186	0.0539501
0.0012342	0.00119187	0.0533284
0.0012345	0.00119189	0.0527069
0.0012348	0.0011919	0.0520856
0.0012351	0.00119192	0.0514645
0.0012354	0.00119193	0.0508435
0.0012357	0.00119195	0.0502227
0.001236	0.00119196	0.0496022
0.0012363	0.00119198	0.0489818
0.0012366	0.00119199	0.0483616
0.0012369	0.00119201	0.0477415
0.0012372	0.00119202	0.0471217
0.0012375	0.00119204	0.0465021
0.0012378	0.00119205	0.0458826
0.0012381	0.00119206	0.0452633
0.0012384	0.00119208	0.0446443
0.0012387	0.00119209	0.0440254
0.001239	0.0011921	0.0434067
0.0012393	0.00119212	0.0427882
0.0012396	0.00119213	0.0421699
0.0012399	0.00119214	0.0415518
0.0012402	0.00119215	0.0409338
0.0012405	0.00119217	0.0403161
0.0012408	0.00119218	0.0396986
0.0012411	0.00119219	0.0390812
0.0012414	0.0011922	0.0384641
0.0012417	0.00119221	0.0378471
0.001242	0.00119222	0.0372304
0.0012423	0.00119224	0.0366138
0.0012426	0.00119225	0.0359974
0.0012429	0.00119226	0.0353813
0.0012432	0.00119227	0.0347653
0.0012435	0.00119228	0.0341495
0.0012438	0.00119229	0.0335339
0.0012441	0.0011923	0.0329185
0.0012444	0.00119231	0.0323034
0.0012447	0.00119232	0.0316884
0.001245	0.00119233	0.0310736
0.0012453	0.00119234	0.030459
0.0012456	0.00119234	0.0298446
0.0012459	0.00119235	0.0292304
0.0012462	0.00119236	0.0286165
0.0012465	0.00119237	0.0280027
0.0012468	0.00119238	0.0273891
0.0012471	0.00119239	0.0267757
0.0012474	0.0011924	0.0261626
0.0012477	0.0011924	0.0255496
0.001248	0.00119241	0.0249369
0.0012483	0.00119242	0.0243243
0.0012486	0.00119243	0.0237119
0.0012489	0.00119243	0.0230998
0.0012492	0.00119244	0.0224879
0.0012495	0.00119245	0.0218761
0.0012498	0.00119245	0.0212646
0.0012501	0.00119246	0.0206533
0.0012504	0.00119246	0.0200422
0.0012507	0.00119247	0.0194313
0.001251	0.00119248	0.0188206
0.0012513	0.00119248	0.0182101
0.0012516	0.00119249	0.0175998
0.0012519	0.00119249	0.0169898
0.0012522	0.0011925	0.0163799
0.0012525	0.0011925	0.0157703
0.0012528	0.00119251	0.0151608
0.0012531	0.00119251	0.0145516
0.0012534	0.00119252	0.0139426
0.0012537	0.00119252	0.0133338
0.001254	0.00119252	0.0127252
0.0012543	0.00119253	0.0121169
0.0012546	0.00119253	0.0115087
0.0012549	0.00119253	0.0109008
0.0012552	0.00119254	0.010293
0.0012555	0.00119254	0.00968552
0.0012558	0.00119254	0.00907822
0.0012561	0.00119255	0.00847115
0.0012564	0.00119255	0.00786428
0.0012567	0.00119255	0.00725764
0.001257	0.00119255	0.00665121
0.0012573	0.00119255	0.006045
0.0012576	0.00119256	0.005439
0.0012579	0.00119256	0.00483323
0.0012582	0.00119256	0.00422768
0.0012585	0.00119256	0.00362234
0.0012588	0.00119256	0.00301723
0.0012591	0.00119256	0.00241233
0.0012594	0.00119256	0.00180766
0.0012597	0.00119256	0.0012032
0.00126	0.00119256	0.000598972
0.0012603	0.00119256	-5.03739e-06
0.0012606	0.00119256	-0.000608824
0.0012609	0.00119256	-0.00121239
0.0012612	0.00119256	-0.00181573
0.0012615	0.00119256	-0.00241885
0.0012618	0.00119256	-0.00302174
0.0012621	0.00119256	-0.00362441
0.0012624	0.00119256	-0.00422685
0.0012627	0.00119256	-0.00482907
0.001263	0.00119256	-0.00543106
0.0012633	0.00119255	-0.00603282
0.0012636	0.00119255	-0.00663436
0.0012639	0.00119255	-0.00723567
0.0012642	0.00119255	-0.00783676
0.0012645	0.00119255	-0.00843762
0.0012648	0.00119254	-0.00903824
0.0012651	0.00119254	-0.00963864
0.0012654	0.00119254	-0.0102388
0.0012657	0.00119253	-0.0108388
0.001266	0.00119253	-0.0114385
0.0012663	0.00119253	-0.0120379
0.0012666	0.00119252	-0.0126372
0.0012669	0.00119252	-0.0132362
0.0012672	0.00119252	-0.013835
0.0012675	0.00119251	-0.0144335
0.0012678	0.00119251	-0.0150319
0.0012681	0.0011925	-0.01563
0.0012684	0.0011925	-0.0162278
0.0012687	0.00119249	-0.0168254
0.001269	0.00119249	-0.0174228
0.0012693	0.00119248	-0.01802
0.0012696	0.00119248	-0.0186169
0.0012699	0.00119247	-0.0192136
0.0012702	0.00119247	-0.01981
0.0012705	0.00119246	-0.0204062
0.0012708	0.00119245	-0.0210022
0.0012711	0.00119245	-0.0215979
0.0012714	0.00119244	-0.0221934
0.0012717	0.00119243	-0.0227887
0.001272	0.00119243	-0.0233837
0.0012723	0.00119242	-0.0239785
0.0012726	0.00119241	-0.024573
0.0012729	0.0011924	-0.0251674
0.0012732	0.0011924	-0.0257614
0.0012735	0.00119239	-0.0263552
0.0012738	0.00119238	-0.0269488
0.0012741	0.00119237	-0.0275422
0.0012744	0.00119236	-0.0281353
0.0012747	0.00119236	-0.0287281
0.001275	0.00119235	-0.0293208
0.0012753	0.00119234	-0.0299131
0.0012756	0.00119233	-0.0305053
0.0012759	0.00119232	-0.0310971
0.0012762	0.00119231	-0.0316888
0.0012765	0.0011923	-0.0322802
0.0012768	0.00119229	-0.0328713
0.0012771	0.00119228	-0.0334623
0.0012774	0.00119227	-0.0340529
0.0012777	0.00119226	-0.0346433
0.001278	0.00119225	-0.0352335
0.0012783	0.00119224	-0.0358234
0.0012786	0.00119223	-0.0364131
0.0012789	0.00119222	-0.0370026
0.0012792	0.00119221	-0.0375917
0.0012795	0.0011922	-0.0381807
0.0012798	0.00119218	-0.0387694
0.0012801	0.00119217	-0.0393578
0.0012804	0.00119216	-0.039946
0.0012807	0.00119215	-0.0405339
0.001281	0.00119214	-0.0411216
0.0012813	0.00119212	-0.0417091
0.0012816	0.00119211	-0.0422962
0.0012819	0.0011921	-0.0428832
0.0012822	0.00119209	-0.0434699
0.0012825	0.00119207	-0.0440563
0.0012828	0.00119206	-0.0446425
0.0012831	0.00119205	-0.0452284
0.0012834	0.00119203	-0.0458141
0.0012837	0.00119202	-0.0463995
0.001284	0.001192	-0.0469847
0.0012843	0.00119199	-0.0475696
0.0012846	0.00119198	-0.0481542
0.0012849	0.00119196	-0.0487386
0.0012852	0.00119195	-0.0493228
0.0012855	0.00119193	-0.0499067
0.0012858	0.00119192	-0.0504903
0.0012861	0.0011919	-0.0510737
0.0012864	0.00119189	-0.0516568
0.0012867	0.00119187	-0.0522396
0.001287	0.00119185	-0.0528222
0.0012873	0.00119184	-0.0534046
0.0012876	0.00119182	-0.0539867
0.0012879	0.00119181	-0.0545685
0.0012882	0.00119179	-0.0551501
0.0012885	0.00119177	-0.0557314
0.0012888	0.00119176	-0.0563124
0.0012891	0.00119174	-0.0568932
0.0012894	0.00119172	-0.0574737
0.0012897	0.0011917	-0.058054
0.00129	0.00119169	-0.058634
0.0012903	0.00119167	-0.0592137
0.0012906	0.00119165	-0.0597932
0.0012909	0.00119163	-0.0603724
0.0012912	0.00119162	-0.0609514
0.0012915	0.0011916	-0.0615301
0.0012918	0.00119158	-0.0621085
0.0012921	0.00119156	-0.0626867
0.0012924	0.00119154	-0.0632646
0.0012927	0.00119152	-0.0638422
0.001293	0.0011915	-0.0644196
0.0012933	0.00119148	-0.0649967
0.0012936	0.00119146	-0.0655735
0.0012939	0.00119144	-0.0661501
0.0012942	0.00119142	-0.0667264
0.0012945	0.0011914	-0.0673024
0.0012948	0.00119138	-0.0678782
0.0012951	0.00119136	-0.0684537
0.0012954	0.00119134	-0.0690289
0.0012957	0.00119132	-0.0696039
0.001296	0.0011913	-0.0701786
0.0012963	0.00119128	-0.070753
0.0012966	0.00119126	-0.0713271
0.0012969	0.00119124	-0.071901
0.0012972	0.00119121	-0.0724746
0.0012975	0.00119119	-0.073048
0.0012978	0.00119117	-0.073621
0.0012981	0.00119115	-0.0741938
0.0012984	0.00119113	-0.0747664
0.0012987	0.0011911	-0.0753386
0.001299	0.00119108	-0.0759106
0.0012993	0.00119106	-0.0764823
0.0012996	0.00119104	-0.0770537
0.0012999	0.00119101	-0.0776249
0.0013002	0.00119099	-0.0781958
0.0013005	0.00119097	-0.0787664
0.0013008	0.00119094	-0.0793367
0.0013011	0.00119092	-0.0799068
0.0013014	0.00119089	-0.0804766
0.0013017	0.00119087	-0.0810461
0.001302	0.00119085	-0.0816153
0.0013023	0.00119082	-0.0821843
0.0013026	0.0011908	-0.082753
0.0013029	0.00119077	-0.0833214
0.0013032	0.00119075	-0.0838895
0.0013035	0.00119072	-0.0844574
0.0013038	0.0011907	-0.0850249
0.0013041	0.00119067	-0.0855922
0.0013044	0.00119064	-0.0861592
0.0013047	0.00119062	-0.086726
0.001305	0.00119059	-0.0872924
0.0013053	0.00119057	-0.0878586
0.0013056	0.00119054	-0.0884245
0.0013059	0.00119051	-0.0889901
0.0013062	0.00119049	-0.0895554
0.0013065	0.00119046	-0.0901205
0.0013068	0.00119043	-0.0906853
0.0013071	0.0011904	-0.0912498
0.0013074	0.00119038	-0.091814
0.0013077	0.00119035	-0.0923779
0.001308	0.00119032	-0.0929415
0.0013083	0.00119029	-0.0935049
0.0013086	0.00119027	-0.094068
0.0013089	0.00119024	-0.0946307
0.0013092	0.00119021	-0.0951932
0.0013095	0.00119018	-0.0957555
0.0013098	0.00119015	-0.0963174
0.0013101	0.00119012	-0.096879
0.0013104	0.00119009	-0.0974404
0.0013107	0.00119006	-0.0980015
0.001311	0.00119003	-0.0985623
0.0013113	0.00119	-0.0991228
0.0013116	0.00118997	-0.099683
0.0013119	0.00118994	-0.100243
0.0013122	0.00118991	-0.100803
0.0013125	0.00118988	-0.101362
0.0013128	0.00118985	-0.101921
0.0013131	0.00118982	-0.10248
0.0013134	0.00118979	-0.103038
0.0013137	0.00118976	-0.103596
0.001314	0.00118973	-0.104154
0.0013143	0.0011897	-0.104712
0.0013146	0.00118967	-0.105269
0.0013149	0.00118964	-0.105826
0.0013152	0.0011896	-0.106383
0.0013155	0.00118957	-0.10694
0.0013158	0.00118954	-0.107496
0.0013161	0.00118951	-0.108052
0.0013164	0.00118947	-0.108607
0.0013167	0.00118944	-0.109162
0.001317	0.00118941	-0.109717
0.0013173	0.00118938	-0.110272
0.0013176	0.00118934	-0.110827
0.0013179	0.00118931	-0.111381
0.0013182	0.00118928	-0.111934
0.0013185	0.00118924	-0.112488
0.0013188	0.00118921	-0.113041
0.0013191	0.00118917	-0.113594
0.0013194	0.00118914	-0.114147
0.0013197	0.00118911	-0.114699
0.00132	0.00118907	-0.115251
0.0013203	0.00118904	-0.115803
0.0013206	0.001189	-0.116354
0.0013209	0.00118897	-0.116905
0.0013212	0.00118893	-0.117456
0.0013215	0.0011889	-0.118007
0.0013218	0.00118886	-0.118557
0.0013221	0.00118883	-0.119107
0.0013224	0.00118879	-0.119657
0.0013227	0.00118875	-0.120206
0.001323	0.00118872	-0.120755
0.0013233	0.00118868	-0.121304
0.0013236	0.00118864	-0.121852
0.0013239	0.00118861	-0.122401
0.0013242	0.00118857	-0.122948
0.0013245	0.00118853	-0.123496
0.0013248	0.0011885	-0.124043
0.0013251	0.00118846	-0.12459
0.0013254	0.00118842	-0.125137
0.0013257	0.00118839	-0.125683
0.001326	0.00118835	-0.126229
0.0013263	0.00118831	-0.126775
0.0013266	0.00118827	-0.127321
0.0013269	0.00118823	-0.127866
0.0013272	0.00118819	-0.128411
0.0013275	0.00118816	-0.128955
0.0013278	0.00118812	-0.129499
0.0013281	0.00118808	-0.130043
0.0013284	0.00118804	-0.130587
0.0013287	0.001188	-0.13113
0.001329	0.00118796	-0.131673
0.0013293	0.00118792	-0.132216
0.0013296	0.00118788	-0.132758
0.0013299	0.00118784	-0.1333
0.0013302	0.0011878	-0.133842
0.0013305	0.00118776	-0.134384
0.0013308	0.00118772	-0.134925
0.0013311	0.00118768	-0.135466
0.0013314	0.00118764	-0.136006
0.0013317	0.0011876	-0.136547
0.001332	0.00118756	-0.137086
0.0013323	0.00118752	-0.137626
0.0013326	0.00118747	-0.138165
0.0013329	0.00118743	-0.138704
0.0013332	0.00118739	-0.139243
0.0013335	0.00118735	-0.139782
0.0013338	0.00118731	-0.14032
0.0013341	0.00118727	-0.140857
0.0013344	0.00118722	-0.141395
0.0013347	0.00118718	-0.141932
0.001335	0.00118714	-0.142469
0.0013353	0.0011871	-0.143005
0.0013356	0.00118705	-0.143542
0.0013359	0.00118701	-0.144078
0.0013362	0.00118697	-0.144613
0.0013365	0.00118692	-0.145148
0.0013368	0.00118688	-0.145683
0.0013371	0.00118683	-0.146218
0.0013374	0.00118679	-0.146752
0.0013377	0.00118675	-0.147286
0.001338	0.0011867	-0.14782
0.0013383	0.00118666	-0.148354
0.0013386	0.00118661	-0.148887
0.0013389	0.00118657	-0.149419
0.0013392	0.00118652	-0.149952
0.0013395	0.00118648	-0.150484
0.0013398	0.00118643	-0.151016
0.0013401	0.00118639	-0.151547
0.0013404	0.00118634	-0.152079
0.0013407	0.0011863	-0.15261
0.001341	0.00118625	-0.15314
0.0013413	0.0011862	-0.15367
0.0013416	0.00118616	-0.1542
0.0013419	0.00118611	-0.15473
0.0013422	0.00118607	-0.155259
0.0013425	0.00118602	-0.155788
0.0013428	0.00118597	-0.156317
0.0013431	0.00118593	-0.156845
0.0013434	0.00118588	-0.157373
0.0013437	0.00118583	-0.157901
0.001344	0.00118578	-0.158428
0.0013443	0.00118574	-0.158955
0.0013446	0.00118569	-0.159482
0.0013449	0.00118564	-0.160008
0.0013452	0.00118559	-0.160535
0.0013455	0.00118554	-0.16106
0.0013458	0.0011855	-0.161586
0.0013461	0.00118545	-0.162111
0.0013464	0.0011854	-0.162636
0.0013467	0.00118535	-0.16316
0.001347	0.0011853	-0.163684
0.0013473	0.00118525	-0.164208
0.0013476	0.0011852	-0.164732
0.0013479	0.00118515	-0.165255
0.0013482	0.0011851	-0.165778
0.0013485	0.00118505	-0.166301
0.0013488	0.001185	-0.166823
0.0013491	0.00118495	-0.167345
0.0013494	0.0011849	-0.167866
0.0013497	0.00118485	-0.168388
0.00135	0.0011848	-0.168908
0.0013503	0.00118475	-0.169429
0.0013506	0.0011847	-0.169949
0.0013509	0.00118465	-0.170469
0.0013512	0.0011846	-0.170989
0.0013515	0.00118455	-0.171508
0.0013518	0.00118449	-0.172027
0.0013521	0.00118444	-0.172546
0.0013524	0.00118439	-0.173064
0.0013527	0.00118434	-0.173582
0.001353	0.00118429	-0.1741
0.0013533	0.00118423	-0.174617
0.0013536	0.00118418	-0.175134
0.0013539	0.00118413	-0.175651
0.0013542	0.00118408	-0.176167
0.0013545	0.00118402	-0.176683
0.0013548	0.00118397	-0.177199
0.0013551	0.00118392	-0.177715
0.0013554	0.00118386	-0.17823
0.0013557	0.00118381	-0.178744
0.001356	0.00118376	-0.179259
0.0013563	0.0011837	-0.179773
0.0013566	0.00118365	-0.180287
0.0013569	0.00118359	-0.1808
0.0013572	0.00118354	-0.181313
0.0013575	0.00118349	-0.181826
0.0013578	0.00118343	-0.182338
0.0013581	0.00118338	-0.18285
0.0013584	0.00118332	-0.183362
0.0013587	0.00118327	-0.183873
0.001359	0.00118321	-0.184385
0.0013593	0.00118316	-0.184895
0.0013596	0.0011831	-0.185406
0.0013599	0.00118304	-0.185916
0.0013602	0.00118299	-0.186426
0.0013605	0.00118293	-0.186935
0.0013608	0.00118288	-0.187444
0.0013611	0.00118282	-0.187953
0.0013614	0.00118276	-0.188461
0.0013617	0.00118271	-0.188969
0.001362	0.00118265	-0.189477
0.0013623	0.00118259	-0.189985
0.0013626	0.00118254	-0.190492
0.0013629	0.00118248	-0.190998
0.0013632	0.00118242	-0.191505
0.0013635	0.00118236	-0.192011
0.0013638	0.00118231	-0.192517
0.0013641	0.00118225	-0.193022
0.0013644	0.00118219	-0.193527
0.0013647	0.00118213	-0.194032
0.001365	0.00118207	-0.194536
0.0013653	0.00118202	-0.19504
0.0013656	0.00118196	-0.195544
0.0013659	0.0011819	-0.196048
0.0013662	0.00118184	-0.196551
0.0013665	0.00118178	-0.197053
0.0013668	0.00118172	-0.197556
0.0013671	0.00118166	-0.198058
0.0013674	0.0011816	-0.19856
0.0013677	0.00118154	-0.199061
0.001368	0.00118148	-0.199562
0.0013683	0.00118142	-0.200063
0.0013686	0.00118136	-0.200563
0.0013689	0.0011813	-0.201063
0.0013692	0.00118124	-0.201563
0.0013695	0.00118118	-0.202062
0.0013698	0.00118112	-0.202561
0.0013701	0.00118106	-0.20306
0.0013704	0.001181	-0.203558
0.0013707	0.00118094	-0.204056
0.001371	0.00118088	-0.204554
0.0013713	0.00118082	-0.205051
0.0013716	0.00118075	-0.205548
0.0013719	0.00118069	-0.206044
0.0013722	0.00118063	-0.206541
0.0013725	0.00118057	-0.207037
0.0013728	0.00118051	-0.207532
0.0013731	0.00118044	-0.208028
0.0013734	0.00118038	-0.208522
0.0013737	0.00118032	-0.209017
0.001374	0.00118026	-0.209511
0.0013743	0.00118019	-0.210005
0.0013746	0.00118013	-0.210499
0.0013749	0.00118007	-0.210992
0.0013752	0.00118	-0.211485
0.0013755	0.00117994	-0.211977
0.0013758	0.00117988	-0.212469
0.0013761	0.00117981	-0.212961
0.0013764	0.00117975	-0.213453
0.0013767	0.00117968	-0.213944
0.001377	0.00117962	-0.214435
0.0013773	0.00117956	-0.214925
0.0013776	0.00117949	-0.215415
0.0013779	0.00117943	-0.215905
0.0013782	0.00117936	-0.216394
0.0013785	0.0011793	-0.216883
0.0013788	0.00117923	-0.217372
0.0013791	0.00117917	-0.21786
0.0013794	0.0011791	-0.218348
0.0013797	0.00117904	-0.218836
0.00138	0.00117897	-0.219323
0.0013803	0.0011789	-0.21981
0.0013806	0.00117884	-0.220297
0.0013809	0.00117877	-0.220783
0.0013812	0.00117871	-0.221269
0.0013815	0.00117864	-0.221755
0.0013818	0.00117857	-0.22224
0.0013821	0.00117851	-0.222725
0.0013824	0.00117844	-0.22321
0.0013827	0.00117837	-0.223694
0.001383	0.0011783	-0.224178
0.0013833	0.00117824	-0.224661
0.0013836	0.00117817	-0.225144
0.0013839	0.0011781	-0.225627
0.0013842	0.00117803	-0.22611
0.0013845	0.00117797	-0.226592
0.0013848	0.0011779	-0.227074
0.0013851	0.00117783	-0.227555
0.0013854	0.00117776	-0.228036
0.0013857	0.00117769	-0.228517
0.001386	0.00117762	-0.228997
0.0013863	0.00117756	-0.229477
0.0013866	0.00117749	-0.229957
0.0013869	0.00117742	-0.230436
0.0013872	0.00117735	-0.230915
0.0013875	0.00117728	-0.231394
0.0013878	0.00117721	-0.231872
0.0013881	0.00117714	-0.23235
0.0013884	0.00117707	-0.232827
0.0013887	0.001177	-0.233305
0.001389	0.00117693	-0.233782
0.0013893	0.00117686	-0.234258
0.0013896	0.00117679	-0.234734
0.0013899	0.00117672	-0.23521
0.0013902	0.00117665	-0.235685
0.0013905	0.00117658	-0.236161
0.0013908	0.00117651	-0.236635
0.0013911	0.00117644	-0.23711
0.0013914	0.00117636	-0.237584
0.0013917	0.00117629	-0.238057
0.001392	0.00117622	-0.238531
0.0013923	0.00117615	-0.239004
0.0013926	0.00117608	-0.239476
0.0013929	0.00117601	-0.239949
0.0013932	0.00117593	-0.240421
0.0013935	0.00117586	-0.240892
0.0013938	0.00117579	-0.241363
0.0013941	0.00117572	-0.241834
0.0013944	0.00117564	-0.242305
0.0013947	0.00117557	-0.242775
0.001395	0.0011755	-0.243245
0.0013953	0.00117543	-0.243714
0.0013956	0.00117535	-0.244183
0.0013959	0.00117528	-0.244652
0.0013962	0.00117521	-0.24512
0.0013965	0.00117513	-0.245588
0.0013968	0.00117506	-0.246056
0.0013971	0.00117499	-0.246523
0.0013974	0.00117491	-0.24699
0.0013977	0.00117484	-0.247457
0.001398	0.00117476	-0.247923
0.0013983	0.00117469	-0.248389
0.0013986	0.00117461	-0.248854
0.0013989	0.00117454	-0.24932
0.0013992	0.00117446	-0.249784
0.0013995	0.00117439	-0.250249
0.0013998	0.00117431	-0.250713
0.0014001	0.00117424	-0.251177
0.0014004	0.00117416	-0.25164
0.0014007	0.00117409	-0.252103
0.001401	0.00117401	-0.252566
0.0014013	0.00117394	-0.253028
0.0014016	0.00117386	-0.25349
0.0014019	0.00117378	-0.253952
0.0014022	0.00117371	-0.254413
0.0014025	0.00117363	-0.254874
0.0014028	0.00117355	-0.255334
0.0014031	0.00117348	-0.255794
0.0014034	0.0011734	-0.256254
0.0014037	0.00117332	-0.256714
0.001404	0.00117325	-0.257173
0.0014043	0.00117317	-0.257631
0.0014046	0.00117309	-0.25809
0.0014049	0.00117302	-0.258548
0.0014052	0.00117294	-0.259005
0.0014055	0.00117286	-0.259463
0.0014058	0.00117278	-0.25992
0.0014061	0.0011727	-0.260376
0.0014064	0.00117263	-0.260832
0.0014067	0.00117255	-0.261288
0.001407	0.00117247	-0.261744
0.0014073	0.00117239	-0.262199
0.0014076	0.00117231	-0.262654
0.0014079	0.00117223	-0.263108
0.0014082	0.00117215	-0.263562
0.0014085	0.00117207	-0.264016
0.0014088	0.001172	-0.264469
0.0014091	0.00117192	-0.264922
0.0014094	0.00117184	-0.265375
0.0014097	0.00117176	-0.265827
0.00141	0.00117168	-0.266279
0.0014103	0.0011716	-0.26673
0.0014106	0.00117152	-0.267181
0.0014109	0.00117144	-0.267632
0.0014112	0.00117136	-0.268083
0.0014115	0.00117128	-0.268533
0.0014118	0.0011712	-0.268982
0.0014121	0.00117111	-0.269432
0.0014124	0.00117103	-0.269881
0.0014127	0.00117095	-0.270329
0.001413	0.00117087	-0.270778
0.0014133	0.00117079	-0.271226
0.0014136	0.00117071	-0.271673
0.0014139	0.00117063	-0.27212
0.0014142	0.00117055	-0.272567
0.0014145	0.00117046	-0.273013
0.0014148	0.00117038	-0.27346
0.0014151	0.0011703	-0.273905
0.0014154	0.00117022	-0.274351
